,회사명,corp_eng_name,종목코드
107722,한창제지,"HANCHANG PAPER CO.,LTD",9460
107723,코아시아씨엠,"CoAsia CM Co.,Ltd",196450
107724,HDC,"HDC HOLDINGS CO.,Ltd",12630
107725,강동씨앤엘,"KANGDONG C&L co., Ltd",198440
107726,HMM,"HMM CO.,LTD",11200
107731,기신정기,KISHIN CORPORATION,92440
107737,진도,"JINDO.CO.,LTD",88790
107751,하스,HASS Corp.,450330
107785,메디쎄이,"MEDYSSEY CO.,LTD",200580
107786,폴라리스AI,Polaris AI Corp.,39980
107787,SCL사이언스,SCL Science Inc.,246960
107807,이렘,"IREM Co.,Ltd.",9730
107808,백산,"BAIKSAN CO.,LTD",35150
107809,한솔로지스틱스,"Hansol Logistics CO., Ltd",9180
107810,안국약품,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",1540
107811,영흥,"YOUNGWIRE CO., LTD.",12160
107812,오션인더블유,"Ocean In W Co.,Ltd.",52300
107813,한컴라이프케어,Hancom Lifecare Inc.,372910
107814,한솔제지,"Hansol Paper Co., Ltd",213500
107815,우리이앤엘,"WOOREE E&L CO.,Ltd.",153490
107816,케어랩스,"Carelabs Co.,Ltd",263700
107821,비엔디,"BND Co., Ltd.",47940
107828,씨티앤티,"CT&T Co.,Ltd.",50470
107829,콜마파마,"Kolmarpharma Co.,Ltd.",38710
107839,지케이파워,"GKPOWER CO., LTD",54020
107863,수산아이앤티,"SOOSAN INT Co., LTD.",50960
107873,부광약품,"BUKWANG PHARMACEUTICAL IND CO.,LTD",3000
107874,삼성제약,"SAMSUNG PHARMACEUTICAL.CO.,Ltd.",1360
107875,삼아제약,Sam-A Pharm. Co. Ltd,9300
107876,삼천당제약,SAM CHUN DANG PHARM CO. LTD,250
107877,녹십자,Green Cross Corporation,6280
107878,서울제약,"SEOUL PHARMA CO.,LTD",18680
107879,팜젠사이언스,"PharmGen Science, Inc.",4720
107880,신신제약,"SINSIN PHARMACEUTICAL Co., LTD.",2800
107881,신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",12790
107882,신풍제약,"SHINPOONG PHARMACEUTICAL CO.,LTD",19170
107883,영진약품,"YUNGJIN PHARM. CO., LTD",3520
107884,유유제약,"Yuyu Pharma, Inc.",220
107885,일동홀딩스,"ILDONG HOLDINGS CO.,LTD ",230
107886,JW중외제약,JW PHARMACEUTICAL,1060
107887,진양제약,"JIN YANG PHARMACEUTICAL. CO., LTD",7370
107888,유나이티드,KOREA UNITED PHARM INC,33270
107889,한독,HANDOK Inc.,2390
107891,동양생명,"TONGYANG LIFE INSURANCE CO.,LTD.",82640
107896,삼부토건,"SAMBU CONSTRUCTION CO.,LTD",1470
107897,태양기계,"Sun Machinery Co.,LTD",116100
107901,대양금속,"DAIYANG METAL CO.,LTD",9190
107908,씨유메디칼,CU MEDICAL SYSTEMS Inc.,115480
107918,드림시큐리티,"Dream Security Co.,Ltd.",203650
107919,넥센,NEXEN CORPORATION,5720
107920,넥센타이어,NEXEN TIRE CORPORATION,2350
107921,선샤인푸드,Sunshine Food Inc.,217620
107922,동아지질,Dong-Ah Geological Engineering Company LTD.,28100
107923,본느,"Bonne Co., Ltd.",226340
107924,한국토지신탁,"Korea Real Estate Investment & Trust Co., Ltd",34830
107925,한송네오텍,"HANSONGNEOTECH CO.,LTD.",226440
107926,코오롱ENP,"KOLON ENP, INC.",138490
107927,형지글로벌,"Hyungji Global Co., Ltd.",308100
107928,HDC현대EP,"HDC Hyundai Engineering Plastics Co., Ltd. ",89470
107929,HLB바이오스텝,"HLB bioStep Co.,Ltd.",278650
107930,AJ네트웍스,"AJ Networks Co.,Ltd.",95570
107931,에브리봇,EVERYBOT Inc.,270660
107932,LX하우시스,"LX HAUSYS, LTD.",108670
107933,코윈테크,"COWINTECH Co., Ltd",282880
107934,코오롱인더,"KOLON INDUSTRIES, INC.",120110
107935,에스디바이오센서,SD BIOSENSOR  INC.,137310
107950,한솔테크닉스,"Hansol Technics Co., Ltd",4710
107953,루트로닉,Lutronic Corporation,85370
107998,코디,"KODI Co.,LTD.",80530
107999,퓨처코어,"FutureCore Co.,Ltd.",151910
108027,에스바이오메딕스,"S.Biomedics Co., Ltd.",304360
108034,티엘아이,TLIInc.,62860
108042,영진코퍼레이션,"YOUNGJIN Corporation Co., Ltd.",53330
108092,닷밀,dotmill Inc.,464580
108101,한올바이오파마,"HANALL BIOPHARMA CO.,LTD",9420
108102,현대약품,"HYUNDAI PHARMACEUTICAL CO., LTD",4310
108103,환인제약,"WHANIN PHARM CO.,LTD",16580
108104,한국파마,"KOREA PHARMA Co., Ltd.",32300
108105,대화제약,"DAE HWA PHARM CO., LTD",67080
108106,바이넥스,"Binex Co., Ltd.",53030
108107,조아제약,"ChoA Pharmaceutical Co., LTD.",34940
108108,비씨월드제약,"BCWORLDPHARM Co., Ltd.",200780
108109,바스칸바이오제약,BASKHANBIOPharma Inc.,354390
108110,셀트리온제약,Celltrion Pharm Inc.,68760
108111,위더스제약,"Withus Pharmaceutical. Co., LTD",330350
108112,한미약품,"Hanmi Pharm. Co., Ltd.",128940
108113,헬릭스미스,"Helixmith Co., Ltd",84990
108114,알체라,Alchera Inc.,347860
108120,세원이앤씨,"SEWON E&C CO.,LTD.",91090
108121,세토피아,"Setopia Co.,Ltd.",222810
108122,미래에셋비전기업인수목적1호,Mirae Asset Vision Special Purpose Acquisition 1 Company,412930
108123,블랙야크아이앤씨,"BLACK YAK I&C CO.,LTD",478560
108141,한국타이어앤테크놀로지,"HANKOOK TIRE & TECHNOLOGY CO.,LTD",161390
108142,코오롱티슈진,"Kolon TissueGene, Inc.",950160
108143,현대코퍼레이션홀딩스,"HYUNDAI CORPORATION HOLDINGS Co.,Ltd.",227840
108144,리메드,"REMED CO.,LTD.",302550
108145,HDC현대산업개발,HYUNDAI DEVELOPMENT COMPANY,294870
108146,코오롱모빌리티그룹,KOLON MOBILITY GROUP CORPORATION,450140
108147,인바이츠바이오코아,"INVITES BIOCORE CO., LTD",216400
108154,월덱스,"WORLDEXINDUSTRY&TRADINGCO.,LTD",101160
108158,아이엠뱅크,iM Bank,5270
108193,대원강업,"DAEWONKANGUP CO.,LTD",430
108194,에쓰씨엔지니어링,"SC ENGINEERING CO., LTD",23960
108219,알에프세미,"RFsemiTechnologies,Inc.",96610
108221,피엔케이피부임상연구센타,"P&K Skin Research Center Co.,Ltd.",347740
108264,퀀타피아,QUANTAPIA INC.,78940
108280,코칩,KORCHIP CORPORATION,126730
108281,SK증권제12호스팩,SK Securities No.12 Special Purpose Acquisition Company,473000
108317,코아스템켐온,CORESTEMCHEMON Inc.,166480
108318,종근당,Chong Kun Dang Pharmaceutical Corp.,185750
108319,HK이노엔,HK inno.N Corporation,195940
108320,일동제약,"IL DONG PHARMACEUTICAL CO., LTD.",249420
108321,알피바이오,RPbio Inc.,314140
108330,제주은행,Jeju Bank,6220
108331,앱트뉴로사이언스,"APT Neuroscience, Inc.",270520
108352,빌리언스,"Billions Co.,Ltd.",44480
108355,아이엠,"IMCo.,LTD",101390
108356,HPSP,"HPSP Co., Ltd.",403870
108363,아이에스동서,"IS DONGSEO CO., LTD.",10780
108364,경창산업,KyungchangIndustrial,24910
108365,TCC스틸,TCC STEEL,2710
108366,대동기어,DaedongGear,8830
108367,키다리스튜디오,"KidariStudio, Inc.",20120
108368,포스코엠텍,"POSCO M-TECH CO.,LTD.",9520
108369,서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",46890
108370,코스맥스비티아이,"COSMAX BTI, INC.",44820
108371,태광,T. K. CORPORATION,23160
108372,씨티알모빌리티,"CTR Mobility Co.,Ltd.",308170
108373,SBI인베스트먼트,"SBI Investment KOREA Co., Ltd.",19550
108374,KEC,KEC CORPORATION,92220
108375,코스맥스,"COSMAX, INC.",192820
108376,오텍,Autech Corporation,67170
108377,두산퓨얼셀,"Doosan Fuel Cell Co., Ltd.",336260
108378,서울바이오시스,"SEOUL VIOSYS CO., LTD.",92190
108384,폴라리스AI파마,Polaris AI Pharma Corp.,41910
108395,에스에이치엔엘,SH&L Inc.,50320
108397,유안타제11호스팩,Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY,444920
108398,유안타제12호스팩,Yuanta 12 SPECIAL PURPOSE ACQUISITION COMPANY,446150
108399,유안타제13호스팩,"Yuanta 13 SPECIAL ACQUISITION COMPANY Co., Ltd.",449020
108400,유안타제14호스팩,"Yuanta 14 SPECIAL PURPOSE ACQUISITION COMPANY Co., Ltd.",450940
108424,지오엘리먼트,"GO Element Co., Ltd.",311320
108471,엔에이치기업인수목적20호,NH SPECIAL PURPOSE ACQUISITION 20 COMPANY,391060
108472,한화갤러리아,HANWHA GALLERIA CORPORATION,452260
108502,애경케미칼,"AEKYUNG CHEMICAL CO., LTD",161000
108530,테라젠이텍스,"THERAGEN ETEX CO.,LTD.",66700
108531,모비스,"Mobiis Co., Ltd.",250060
108533,대한광통신,"TAIHAN Fiberoptics Co.,LTD",10170
108534,이건홀딩스,"EAGON HOLDINGS CO., LTD.",39020
108535,인크레더블버즈,InkredibleBuzz Inc.,64090
108548,형지I&C,HYUNGJI Innovation and Creative Company Limited,11080
108556,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",147830
108557,신한제11호스팩,Shinhan 11th Special Purpose Acquisition Company,452980
108558,신한제13호스팩,Shinhan 13th Special Purpose Acquisition Company,474930
108559,신한제12호스팩,Shinhan 12th Special Purpose Acquisition Company,474660
108562,남산물산,"Hana Mulsan CO.,LTD",36280
108599,솔루스첨단소재,Solus Advanced Materials Co. Ltd.,336370
108602,케이조선,"K Shipbuilding Co., Ltd.",67250
108610,깨끗한나라,"KleanNara Co., Ltd.",4540
108611,KD,KD Corporation,44180
108612,동원개발,DongwonDevelopment,13120
108613,태경비케이,"TAEKYUNG BK CO.,LTD.",14580
108625,티앤알바이오팹,"T&R Biofab Co., Ltd",246710
108636,성일하이텍,"SungEel HiTech Co., Ltd.",365340
108663,엑스큐어,Xcure Corp.,70300
108670,AP헬스케어,AP Healthcare Inc.,109960
108672,일양약품,"ILYANG PHARMACEUTICAL CO.,LTD",7570
108759,타조엔터테인먼트,"TAJOY entertainment co., LTD",476710
108761,한신기계공업,HANSHIN MACHINERY CO,11700
108775,케이쓰리아이,"K3I. Co., Ltd.",431190
108790,셀트리온,"Celltrion, Inc.",68270
108791,세우글로벌,"SEWOO GLOBAL CO,. LTD",13000
108824,엠에스씨,"MSC Co.,Ltd.",9780
108825,바른손,Barunson,18700
108826,삼양홀딩스,Samyang Holdings Corporation,70
108827,서원,"SEOWON CO.,LTD",21050
108828,서울전자통신,SEOUL ELECTRONICS & TELECOM,27040
108829,영풍,YOUNGPOONG CORPORATION,670
108830,시그네틱스,Signetics Corp.,33170
108831,사조오양,OYANG CORPORATION,6090
108832,좋은사람들,"GOOD PEOPLE CO., LTD.",33340
108833,한국석유공업,KOREA PETROLEUM INDUSTRIES COMPANY,4090
108834,아이에이,"iA, Inc.",38880
108835,한진중공업홀딩스,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",3480
108836,바른손이앤에이,Barunson Entertainment & Arts Corporation,35620
108837,파라다이스,"PARADISE.Co.,Ltd.",34230
108838,삼현,"SAMHYUN CO.,LTD",437730
108839,HS화성,"HS HWASUNG CO., LTD.",2460
108840,베뉴지,"VenueG Co.,Ltd.",19010
108841,콘텐트리중앙,ContentreeJoongAng corp.,36420
108849,데브시스터즈,Devsisters corporation,194480
108853,천지산업,CHONJI CORPORATION,1490
108860,HLB,HLB INC.,28300
108919,LG디스플레이,"LG Display Co., Ltd.",34220
108920,오스템,"AUSTEM CO.,LTD",31510
108921,국보디자인,KUKBO DESIGN,66620
108922,한국경제TV,"The Korea Economic Broadcasting CO.,LTD.",39340
108923,삼아알미늄,"SAMA ALUMINIUM CO.,LTD",6110
108924,아남전자,"ANAM ELECTRONICS CO.,LTD",8700
108925,제이씨케미칼,"JC Chemical Corporation, LTD.",137950
108926,KPX케미칼,"KPX CHEMICAL CO., LTD.",25000
108927,씨젠,"SEEGENE, INC.",96530
108928,교보11호기업인수목적,Kyobo 11 Special Purpose Acquisition Company,397880
108929,제이투케이바이오,"J2KBIO Co., Ltd.",420570
108978,사이노젠,Cynogen,64060
108982,삼성증권,"SAMSUNG SECURITIES CO.,LTD",16360
108983,LG이노텍,"LG INNOTEK CO., LTD.",11070
108984,삼성생명,"Samsung Life Insurance co., Ltd",32830
108985,엔텔스,"nTelsCo.,Ltd.",69410
108986,삼성중공업,"SAMSUNG HEAVY INDUSTRIES CO.,LTD",10140
108987,한솔인티큐브,"Hansol Inticube Co., Ltd.",70590
108988,신세계,SHINSEGAE Inc.,4170
108989,현대차증권,"HYUNDAI MOTOR SECURITIES CO.,LTD.",1500
108990,에스원,S-1 CORPORATION,12750
108991,화천기공,"HWACHEON MACHINE TOOL CO.,LTD",850
108992,일진다이아,"ILJIN DIAMOND CO., LTD.",81000
109003,에어레인,"Airrane Co., Ltd.",163280
109023,유아이디,"U.I.DISPLAY CO.,LTD.",69330
109027,화신테크,"HWASHIN TECH CO.,LTD",86250
109029,나무가,"Namuga Co.,Ltd",190510
109030,키움증권,"KIWOOM Securities Co.,Ltd.",39490
109031,휴먼테크놀로지,"HUMAN TECHNOLOGY Co., Ltd",175140
109032,지슨,"GITSN, Inc.",289860
109033,씨앤씨인터내셔널,"C&C International Co.,Ltd.",352480
109034,키움제8호스팩,Kiwoom No.8 Special Purpose Acquisition Company,446840
109062,비피도,BIFIDO. Co. Ltd,238200
109063,엔젠바이오,"NGeneBio Co., Ltd.",354200
109064,하나금융21호기업인수목적,Hana Financial Twenty-one SPAC,406760
109065,파인메딕스,"Finemedix Co., Ltd.",387570
109072,동방메디컬,"DongBang Medical Co., Ltd.",240550
109079,유니슨,"UNISON CO., LTD.",18000
109090,제일일렉트릭,"CHEIL ELECTRIC CO.,LTD.",199820
109095,신한서부티엔디리츠,"Shinhan Seobu T&D REIT Co., Ltd.",404990
109105,인지디스플레,INZI DISPLAY COMPANY LIMITED,37330
109106,가비아,"GABIA,Inc.",79940
109138,고려제강,"KISWIRE CO.,LTD",2240
109139,흥국화재,"Heungkuk Fire & Marine Insurance Co., Ltd.",540
109140,KCC건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",21320
109141,대성창투,"Daesung Private Equity, Inc.",27830
109142,대현,"DAEHYUN CO.,LTD",16090
109196,LX세미콘,"LX Semicon Co., Ltd.",108320
109200,부산은행,BUSAN BANK,5280
109228,자화전자,"JAHWA ELECTRONICS CO.,LTD",33240
109242,코웰패션,"COWELL FASHION CO.,LTD",33290
109269,라이온켐텍,"LION CHEMTECH CO., Ltd.",171120
109270,코아스,"KOAS CO., LTD",71950
109271,시지메드텍,"CG MedTech Co.,Ltd.",56090
109272,티에스이,"TSE CO.,Ltd",131290
109273,텔코웨어,"TELCOWARE CO.,LTD.",78000
109274,KTcs,ktcs corporation,58850
109275,SOOP,"SOOP CO., LTD.",67160
109276,웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",95720
109277,CG인바이츠,"CG Invites Co., Ltd.",83790
109278,엘브이엠씨,"LVMC Holdings CO,.LTD",900140
109279,시디즈,"Sidiz, Inc.",134790
109280,성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",80470
109281,씨케이솔루션,"CK SOLUTION Co., Ltd.",480370
109282,이녹스,INNOXCorporation,88390
109283,티와이홀딩스,"TY Holdings Co., Ltd.",363280
109284,에스와이,"SY CO., LTD.",109610
109285,유니테스트,UniTestInc.,86390
109287,코셈,"COXEM CO., LTD",360350
109302,셀로맥스사이언스,"Cellromax Science Co., Ltd.",471820
109311,광동제약,"KWANGDONG PHARMACEUTICAL CO.,LTD",9290
109312,한국테크놀로지,HANKOOK Technology Inc.,53590
109313,세븐브로이맥주,"Sevenbrau Co., Ltd.",267080
109314,씨엔티드림,CNT Dream  CO. LTD.,286000
109342,효성,HYOSUNG CORPORATION,4800
109351,CNH,"CNH C0., LTD.",23460
109352,유안타증권,"Yuanta Securities Korea Co., Ltd.",3470
109353,한국선재,"HANKUK STEEL WIRE CO., LTD.",25550
109354,동원수산,"DONGWON FISHERIES CO.,LTD",30720
109355,에너토크,ENERTORK LTD.,19990
109356,코콤,"KOCOM CO., LTD",15710
109357,선도전기,"SEONDO ELECTRIC CO.,LTD",7610
109358,일신석재,"ILSHIN STONE CO.,LTD",7110
109359,한국주철관공업,"KOREA CASTIRON PIPE IND CO.,LTD",970
109360,한신공영,"HANSHIN CONSTRUCTION CO.,LTD",4960
109361,케이엘넷,KL-Net Corp.,39420
109398,경남기업,KEANGNAM ENTERPRISES LTD,800
109452,지나인제약,"G9pharma co., LTD",78650
109456,비케이탑스,"BK Tops Co.,Ltd",30790
109457,이스트에이드,ESTaid Corp.,239340
109476,상신브레이크,SANGSIN BRAKE,41650
109477,신풍,SHINPOONG INC.,2870
109490,랩지노믹스,"LabGenomics. Co., Ltd.",84650
109491,애머릿지,Ameridge Corporation,900100
109498,툴젠,ToolGen Incorporated,199800
109499,SK시그넷,SK Signet Inc.,260870
109500,ISC,"ISC Co., LTD.",95340
109501,에스코넥,"S Connect Co., LTD",96630
109502,아이윈플러스,"iWIN PLUS CO.,LTD.",123010
109503,KX,"KX Innovation Co., Ltd.",122450
109504,디티앤씨,"Dt&C Co., Ltd.",187220
109505,앤디포스,"NDFOS CO., LTD.",238090
109506,아이스크림에듀,"i-Scream Edu Co., Ltd.",289010
109507,와이씨,YC Corporation,232140
109508,모비릭스,MOBIRIX Corporation,348030
109509,엠에프씨,"MFC Co., Ltd.",432980
109510,이녹스첨단소재,"INNOX Advanced Materials Co., Ltd.",272290
109513,솔트웨어,"Saltware Co., Ltd.",328380
109565,한국팩키지,"HANKUK PACKAGE CO., LTD.",37230
109566,롯데쇼핑,"LOTTE SHOPPING CO.,LTD.",23530
109567,더라미,"The Lamy Co., Ltd.",32860
109568,SM Life Design,"SM Life Design Group Co., Ltd.",63440
109569,현대비앤지스틸,"HYUNDAI BNG STEEL CO., LTD",4560
109570,현대이지웰,"HYUNDAI EZWEL CO., LTD.",90850
109571,서울도시가스,"SEOUL CITY GAS CO.,LTD",17390
109572,위메이드플레이,"Wemade Play Co., Ltd.",123420
109573,포스코DX,POSCO DX COMPANY LTD.,22100
109574,퓨릿,"Purit Co., Ltd.",445180
109587,HD한국조선해양,"HD KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO., LTD.",9540
109588,와이어블,Wiable Corp.,65530
109589,새론오토모티브,SAERONAUTOMOTIVE CORPORRATION,75180
109590,아시아나IDT,"Asiana IDT, Inc.",267850
109591,한국정보공학,"Korea Information Engineering Services Co., Ltd",39740
109592,비상교육,VISANG EDUCATION INC,100220
109593,누리플렉스,"NuriFlex Co.,Ltd.",40160
109594,HJ중공업,"HJ SHIPBUILDING & CONSTRUCTION CO.,LTD",97230
109623,인산가,INSAN Inc.,62580
109869,대한화섬,"DAEHAN SYNTHETIC FIBRER CO.,LTD",3830
109870,엠투엔,"M2N Co.,Ltd",33310
109872,디와이덕양,"DY DEOKYANG Co.,Ltd.",24900
109873,이화전기,"EHWA TECHNOLOGIES INFORMATION CO., LTD.",24810
109925,사조산업,"SAJO INDUSTRIES CO.,LTD",7160
109926,한주에이알티,"HANJOO ART Co.,LTD.",58450
109927,DH오토넥스,"DHAUTONEX CO.,LTD",300
109928,심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",36710
109929,태광산업,"TAEKWANG INDUSTRIAL CO.,LTD",3240
109930,농우바이오,"NH NONGWOOBIO CO., LTD.",54050
109931,오상헬스케어,"OSANG HEALTHCARE CO.,LTD.",36220
109932,SG&G,SG&G Corporation,40610
109933,세종텔레콤,"Sejong Telecom, Inc.",36630
109934,피노,FINO INC.,33790
109935,코나솔,"KONASOL CO.,LTD",176590
109936,아이톡시,ITOXI Corp.,52770
109937,KG에코솔루션,"KG Eco Solution Co., Ltd.",151860
109938,스타코링크,"STACO LINK Co.,Ltd.",60240
109939,HLB사이언스,HLB SCIENCE Inc.,343090
109940,제넨바이오,GenNBio Inc.,72520
109941,푸른소나무,"Green pine tree Co., Ltd",57880
109945,비트맥스,"BITMAX CO., LTD",377030
109946,아이엠비디엑스,"IMBdx, Inc.",461030
109947,블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",369370
109948,나우로보틱스,"NAUROBOTICS  Co., Ltd.",459510
109969,코리아나,"COREANA COSMETICS CO., LTD",27050
109973,디이엔티,"DE&TCo.,Ltd.",79810
109974,티플랙스,"Tplex Co., Ltd",81150
109975,AP위성,Asia Pacific Satellite lnc.,211270
109976,씨앤투스,"CNTUS Co., Ltd",352700
109977,위니아에이드,"WINIA AID CO.,LTD.",377460
109978,쿠콘,coocon Corporation,294570
109979,보로노이,"Voronoi, Inc.",310210
109980,에스피소프트,SPSoft Inc.,443670
109981,쓰리빌리언,3billion Inc.,394800
109982,폰드그룹,"POND GROUP CO., LTD.",472850
109990,세아제강,SeAH Steel Corporation,306200
109991,산일전기,"SANIL ELECTRIC CO., LTD",62040
109992,그래디언트,Gradiant Corporation,35080
109993,PS일렉트로닉스,"Pentastone Electronics, Inc.",332570
109994,에스엘테라퓨틱스,"SL Therapeutics, Inc.",258540
109995,오하임앤컴퍼니,"OHEIM & Company Co.,Ltd.",309930
110020,제로투세븐,Zero to Seven Inc,159580
110065,잇츠한불,"IT'S HANBUL CO., LTD.",226320
110110,GS글로벌,GS Global Corp.,1250
110119,디티씨,"DTC Co., Ltd.",66670
110200,제일기획,Cheil Worldwide Inc,30000
110212,스피어,Sphere Corp.,347700
110233,에스케이증권제8호기업인수목적,SK Securities No.8 Special Purpose Acquisition Company,435870
110234,인디에프,In the F,14990
110235,디비금융제11호기업인수목적,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",456440
110236,바이오포트,BIO PORT KOREA,188040
110262,달바글로벌,"d'Alba Global Co., Ltd.",483650
110263,이엘씨,"ELC Co., Ltd.",41520
110264,우정바이오,"WOOJUNG BIO, Inc.",215380
110265,이지트로닉스,"EGTRONICS Co., Ltd.",377330
110266,E8,"E8IGHT Co., Ltd",418620
110393,더미동,"THE MIDONG Co,. Ltd",161570
110413,큐러블,Curable. Inc.,86460
110448,카프로,CAPRO CORPORATION,6380
110449,나래나노텍,NARAE NANOTECH CORPORATION,137080
110450,넥사다이내믹스,"Nexa Dynamics Co., Ltd.",351320
110487,아이마켓코리아,iMarketKorea Inc.,122900
